run_id,population,coupling-strength,noise-level,perturb-duration,recovery-tolerance,perturbation-regime,identity-pull-weight,social-pull-weight,metabolic-rate,shock-multiplier,recovery-rate,fatigue-threshold,fatigue-saturation,fatigue-intensity,cost-decay-rate,perturbation-strength,fatigue-enabled?,controlled-variance?,entrainment-mode?,selective-identity-pull,[total steps],[final value],
36.18,,,,,,,,,,,,,,,,,,,,,5000,mean-alignment-work,8259.409521709767
36.19,,,,,,,,,,,,,,,,,,,,,5000,max-alignment-work,26310.88037008428
36.20,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-gini,0.4593402640720854
36.21,,,,,,,,,,,,,,,,,,,,,5000,initial-coupling-bias-variance,0.08463993913534046
36.22,,,,,,,,,,,,,,,,,,,,,5000,heading-variance,81.0920970508288
36.23,,,,,,,,,,,,,,,,,,,,,5000,cost-gini,0.04376507808973695
37,150.0,0.4,0.3,30.0,5.0,single,0.2,0.5,0.1,1,0.05,500,2000,0.5,0.01,60,true,false,false,all,5000,[step],5000
37.1,,,,,,,,,,,,,,,,,,,,,5000,recovery-time,0
37.2,,,,,,,,,,,,,,,,,,,,,5000,max-deviation,5.8491958340754024
37.3,,,,,,,,,,,,,,,,,,,,,5000,mean-cumulative-cost,47.81221742368191
37.4,,,,,,,,,,,,,,,,,,,,,5000,max-fatigue-level,0
37.5,,,,,,,,,,,,,,,,,,,,,5000,at-risk-count,27
37.6,,,,,,,,,,,,,,,,,,,,,5000,at-risk-fraction,0.18
37.7,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-cost,50.071222716008805
37.8,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-alignment-work,14170.527682492222
37.9,,,,,,,,,,,,,,,,,,,,,5000,at-risk-max-fatigue,0
37.10,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-fatigue,0
37.11,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-cost,47.31633821317111
37.12,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-alignment-work,7383.120713108987
37.13,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-fatigue,0
37.14,,,,,,,,,,,,,,,,,,,,,5000,cost-burden-ratio,1.058222690234952
37.15,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-ratio,1.9193140994338556
37.16,,,,,,,,,,,,,,,,,,,,,5000,fatigue-burden-ratio,0
37.17,,,,,,,,,,,,,,,,,,,,,5000,mean-initial-distance,82.81462476433546
37.18,,,,,,,,,,,,,,,,,,,,,5000,mean-alignment-work,8604.853967597972
37.19,,,,,,,,,,,,,,,,,,,,,5000,max-alignment-work,31152.123592737382
37.20,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-gini,0.43243312616967033
37.21,,,,,,,,,,,,,,,,,,,,,5000,initial-coupling-bias-variance,0.08468781884664647
37.22,,,,,,,,,,,,,,,,,,,,,5000,heading-variance,80.08007470830051
37.23,,,,,,,,,,,,,,,,,,,,,5000,cost-gini,0.04661789199141775
38,150.0,0.4,0.3,30.0,5.0,single,0.2,0.5,0.1,1,0.05,500,2000,0.5,0.01,60,true,false,false,all,5000,[step],5000
38.1,,,,,,,,,,,,,,,,,,,,,5000,recovery-time,10
38.2,,,,,,,,,,,,,,,,,,,,,5000,max-deviation,7.06324171136059
38.3,,,,,,,,,,,,,,,,,,,,,5000,mean-cumulative-cost,47.89606827650523
38.4,,,,,,,,,,,,,,,,,,,,,5000,max-fatigue-level,0
38.5,,,,,,,,,,,,,,,,,,,,,5000,at-risk-count,32
38.6,,,,,,,,,,,,,,,,,,,,,5000,at-risk-fraction,0.21333333333333335
38.7,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-cost,51.02648494936468
38.8,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-alignment-work,14040.163848902495
38.9,,,,,,,,,,,,,,,,,,,,,5000,at-risk-max-fatigue,0
38.10,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-fatigue,0
38.11,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-cost,47.047141721153515
38.12,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-alignment-work,7168.799718035561
38.13,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-fatigue,0
38.14,,,,,,,,,,,,,,,,,,,,,5000,cost-burden-ratio,1.0845820401119493
38.15,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-ratio,1.9585097088958525
38.16,,,,,,,,,,,,,,,,,,,,,5000,fatigue-burden-ratio,0
38.17,,,,,,,,,,,,,,,,,,,,,5000,mean-initial-distance,85.86838825905267
38.18,,,,,,,,,,,,,,,,,,,,,5000,mean-alignment-work,8634.690732620506
38.19,,,,,,,,,,,,,,,,,,,,,5000,max-alignment-work,27639.873791544956
38.20,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-gini,0.43698250612724343
38.21,,,,,,,,,,,,,,,,,,,,,5000,initial-coupling-bias-variance,0.07688659450471091
38.22,,,,,,,,,,,,,,,,,,,,,5000,heading-variance,88.79462835495384
38.23,,,,,,,,,,,,,,,,,,,,,5000,cost-gini,0.04492163743558675
39,150.0,0.4,0.3,30.0,5.0,single,0.2,0.5,0.1,1,0.05,500,2000,0.5,0.01,60,true,false,false,all,5000,[step],5000
39.1,,,,,,,,,,,,,,,,,,,,,5000,recovery-time,0
39.2,,,,,,,,,,,,,,,,,,,,,5000,max-deviation,4.677718234961176
39.3,,,,,,,,,,,,,,,,,,,,,5000,mean-cumulative-cost,48.108100927954865
39.4,,,,,,,,,,,,,,,,,,,,,5000,max-fatigue-level,0
39.5,,,,,,,,,,,,,,,,,,,,,5000,at-risk-count,34
39.6,,,,,,,,,,,,,,,,,,,,,5000,at-risk-fraction,0.22666666666666666
39.7,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-cost,50.202815566403366
39.8,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-alignment-work,13606.611293639457
39.9,,,,,,,,,,,,,,,,,,,,,5000,at-risk-max-fatigue,0
39.10,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-fatigue,0
39.11,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-cost,47.494132844271704
39.12,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-alignment-work,7672.607194123362
39.13,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-fatigue,0
39.14,,,,,,,,,,,,,,,,,,,,,5000,cost-burden-ratio,1.0570319439458586
39.15,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-ratio,1.773401263661861
39.16,,,,,,,,,,,,,,,,,,,,,5000,fatigue-burden-ratio,0
39.17,,,,,,,,,,,,,,,,,,,,,5000,mean-initial-distance,88.44956853869479
39.18,,,,,,,,,,,,,,,,,,,,,5000,mean-alignment-work,9017.648123347004
39.19,,,,,,,,,,,,,,,,,,,,,5000,max-alignment-work,26306.936210942735
39.20,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-gini,0.4058705454758229
39.21,,,,,,,,,,,,,,,,,,,,,5000,initial-coupling-bias-variance,0.07787738507875269
39.22,,,,,,,,,,,,,,,,,,,,,5000,heading-variance,94.88381342813474
39.23,,,,,,,,,,,,,,,,,,,,,5000,cost-gini,0.04376528514196987
40,150.0,0.4,0.3,30.0,5.0,single,0.2,0.5,0.1,1,0.05,500,2000,0.5,0.01,60,true,false,false,all,5000,[step],5000
40.1,,,,,,,,,,,,,,,,,,,,,5000,recovery-time,0
40.2,,,,,,,,,,,,,,,,,,,,,5000,max-deviation,6.3206514697888565
40.3,,,,,,,,,,,,,,,,,,,,,5000,mean-cumulative-cost,47.35905542074145
40.4,,,,,,,,,,,,,,,,,,,,,5000,max-fatigue-level,0
40.5,,,,,,,,,,,,,,,,,,,,,5000,at-risk-count,22
40.6,,,,,,,,,,,,,,,,,,,,,5000,at-risk-fraction,0.14666666666666667
40.7,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-cost,48.74587444487077
40.8,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-alignment-work,13317.863919049314
40.9,,,,,,,,,,,,,,,,,,,,,5000,at-risk-max-fatigue,0
40.10,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-fatigue,0
40.11,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-cost,47.12069590096923
40.12,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-alignment-work,6904.699413951293
40.13,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-fatigue,0
40.14,,,,,,,,,,,,,,,,,,,,,5000,cost-burden-ratio,1.0344896974212157
40.15,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-ratio,1.9288115413308076
40.16,,,,,,,,,,,,,,,,,,,,,5000,fatigue-burden-ratio,0
40.17,,,,,,,,,,,,,,,,,,,,,5000,mean-initial-distance,79.37419435743591
40.18,,,,,,,,,,,,,,,,,,,,,5000,mean-alignment-work,7845.296874699007
40.19,,,,,,,,,,,,,,,,,,,,,5000,max-alignment-work,33725.877349735165
40.20,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-gini,0.4332855827168922
40.21,,,,,,,,,,,,,,,,,,,,,5000,initial-coupling-bias-variance,0.08348490081759646
40.22,,,,,,,,,,,,,,,,,,,,,5000,heading-variance,76.32267340536167
40.23,,,,,,,,,,,,,,,,,,,,,5000,cost-gini,0.03728132717070731
41,150.0,0.4,0.3,30.0,5.0,single,0.2,0.5,0.1,1,0.05,500,2000,0.5,0.01,60,true,false,false,all,5000,[step],5000
41.1,,,,,,,,,,,,,,,,,,,,,5000,recovery-time,18
41.2,,,,,,,,,,,,,,,,,,,,,5000,max-deviation,8.937636697569147
41.3,,,,,,,,,,,,,,,,,,,,,5000,mean-cumulative-cost,47.44563857245159
41.4,,,,,,,,,,,,,,,,,,,,,5000,max-fatigue-level,0
41.5,,,,,,,,,,,,,,,,,,,,,5000,at-risk-count,29
41.6,,,,,,,,,,,,,,,,,,,,,5000,at-risk-fraction,0.19333333333333333
41.7,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-cost,50.22393436363978
41.8,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-alignment-work,15840.74620616199
41.9,,,,,,,,,,,,,,,,,,,,,5000,at-risk-max-fatigue,0
41.10,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-fatigue,0
41.11,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-cost,46.779766027456084
41.12,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-alignment-work,6601.676769532387
41.13,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-fatigue,0
41.14,,,,,,,,,,,,,,,,,,,,,5000,cost-burden-ratio,1.0736251723482804
41.15,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-ratio,2.399503453314942
41.16,,,,,,,,,,,,,,,,,,,,,5000,fatigue-burden-ratio,0
41.17,,,,,,,,,,,,,,,,,,,,,5000,mean-initial-distance,84.86556189460535
41.18,,,,,,,,,,,,,,,,,,,,,5000,mean-alignment-work,8387.89686061411
41.19,,,,,,,,,,,,,,,,,,,,,5000,max-alignment-work,29605.147772298365
41.20,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-gini,0.4527130563576498
41.21,,,,,,,,,,,,,,,,,,,,,5000,initial-coupling-bias-variance,0.08188286071807004
41.22,,,,,,,,,,,,,,,,,,,,,5000,heading-variance,97.09485281778517
41.23,,,,,,,,,,,,,,,,,,,,,5000,cost-gini,0.03841198191406048
42,150.0,0.4,0.3,30.0,5.0,single,0.2,0.5,0.1,1,0.05,500,2000,0.5,0.01,60,true,false,false,all,5000,[step],5000
42.1,,,,,,,,,,,,,,,,,,,,,5000,recovery-time,0
42.2,,,,,,,,,,,,,,,,,,,,,5000,max-deviation,7.966722540781788
42.3,,,,,,,,,,,,,,,,,,,,,5000,mean-cumulative-cost,47.49326484131778
42.4,,,,,,,,,,,,,,,,,,,,,5000,max-fatigue-level,0
42.5,,,,,,,,,,,,,,,,,,,,,5000,at-risk-count,30
42.6,,,,,,,,,,,,,,,,,,,,,5000,at-risk-fraction,0.2
42.7,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-cost,49.28070276477069
42.8,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-alignment-work,11907.53224048195
42.9,,,,,,,,,,,,,,,,,,,,,5000,at-risk-max-fatigue,0
42.10,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-fatigue,0
42.11,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-cost,47.04640536045453
42.12,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-alignment-work,6507.767830771093
42.13,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-fatigue,0
42.14,,,,,,,,,,,,,,,,,,,,,5000,cost-burden-ratio,1.047491352148962
42.15,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-ratio,1.8297414029091217
42.16,,,,,,,,,,,,,,,,,,,,,5000,fatigue-burden-ratio,0
42.17,,,,,,,,,,,,,,,,,,,,,5000,mean-initial-distance,84.6400321945371
42.18,,,,,,,,,,,,,,,,,,,,,5000,mean-alignment-work,7587.720712713265
42.19,,,,,,,,,,,,,,,,,,,,,5000,max-alignment-work,22480.64393138923
42.20,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-gini,0.4478169062484312
42.21,,,,,,,,,,,,,,,,,,,,,5000,initial-coupling-bias-variance,0.08523892877826914
42.22,,,,,,,,,,,,,,,,,,,,,5000,heading-variance,85.69323457272577
42.23,,,,,,,,,,,,,,,,,,,,,5000,cost-gini,0.038256506915750554
43,150.0,0.4,0.3,30.0,5.0,single,0.2,0.5,0.1,1,0.05,500,2000,0.5,0.01,60,true,false,false,all,5000,[step],5000
43.1,,,,,,,,,,,,,,,,,,,,,5000,recovery-time,0
43.2,,,,,,,,,,,,,,,,,,,,,5000,max-deviation,5.726868742315801
43.3,,,,,,,,,,,,,,,,,,,,,5000,mean-cumulative-cost,47.120681143149916
43.4,,,,,,,,,,,,,,,,,,,,,5000,max-fatigue-level,0
43.5,,,,,,,,,,,,,,,,,,,,,5000,at-risk-count,29
43.6,,,,,,,,,,,,,,,,,,,,,5000,at-risk-fraction,0.19333333333333333
43.7,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-cost,49.35396045207529
43.8,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-alignment-work,13669.658965281233
43.9,,,,,,,,,,,,,,,,,,,,,5000,at-risk-max-fatigue,0
43.10,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-fatigue,0
43.11,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-cost,46.58543238315958
43.12,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-alignment-work,7034.701703274067
43.13,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-fatigue,0
43.14,,,,,,,,,,,,,,,,,,,,,5000,cost-burden-ratio,1.0594290516860483
43.15,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-ratio,1.943175352967582
43.16,,,,,,,,,,,,,,,,,,,,,5000,fatigue-burden-ratio,0
43.17,,,,,,,,,,,,,,,,,,,,,5000,mean-initial-distance,82.4501027413216
43.18,,,,,,,,,,,,,,,,,,,,,5000,mean-alignment-work,8317.460107262119
43.19,,,,,,,,,,,,,,,,,,,,,5000,max-alignment-work,31041.332054879593
43.20,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-gini,0.4476855518520204
43.21,,,,,,,,,,,,,,,,,,,,,5000,initial-coupling-bias-variance,0.0820382785251146
43.22,,,,,,,,,,,,,,,,,,,,,5000,heading-variance,93.66443918284655
43.23,,,,,,,,,,,,,,,,,,,,,5000,cost-gini,0.04125347889941766
44,150.0,0.4,0.3,30.0,5.0,single,0.2,0.5,0.1,1,0.05,500,2000,0.5,0.01,60,true,false,false,all,5000,[step],5000
44.1,,,,,,,,,,,,,,,,,,,,,5000,recovery-time,0
44.2,,,,,,,,,,,,,,,,,,,,,5000,max-deviation,3.369373805985589
44.3,,,,,,,,,,,,,,,,,,,,,5000,mean-cumulative-cost,47.246800807063835
44.4,,,,,,,,,,,,,,,,,,,,,5000,max-fatigue-level,0
44.5,,,,,,,,,,,,,,,,,,,,,5000,at-risk-count,29
44.6,,,,,,,,,,,,,,,,,,,,,5000,at-risk-fraction,0.19333333333333333
44.7,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-cost,48.25040514581428
44.8,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-alignment-work,12294.704764686538
44.9,,,,,,,,,,,,,,,,,,,,,5000,at-risk-max-fatigue,0
44.10,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-fatigue,0
44.11,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-cost,47.00626753579308
44.12,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-alignment-work,6858.774914180562
44.13,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-fatigue,0
44.14,,,,,,,,,,,,,,,,,,,,,5000,cost-burden-ratio,1.0264674834919374
44.15,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-ratio,1.7925511361026234
44.16,,,,,,,,,,,,,,,,,,,,,5000,fatigue-burden-ratio,0
44.17,,,,,,,,,,,,,,,,,,,,,5000,mean-initial-distance,82.40077191003328
44.18,,,,,,,,,,,,,,,,,,,,,5000,mean-alignment-work,7909.721351945048
44.19,,,,,,,,,,,,,,,,,,,,,5000,max-alignment-work,25051.130491589734
44.20,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-gini,0.47023649164978076
44.21,,,,,,,,,,,,,,,,,,,,,5000,initial-coupling-bias-variance,0.08548030436916151
44.22,,,,,,,,,,,,,,,,,,,,,5000,heading-variance,82.5017320945867
44.23,,,,,,,,,,,,,,,,,,,,,5000,cost-gini,0.0422822644421601
45,150.0,0.4,0.3,30.0,5.0,single,0.2,0.5,0.1,1,0.05,500,2000,0.5,0.01,60,true,false,false,all,5000,[step],5000
45.1,,,,,,,,,,,,,,,,,,,,,5000,recovery-time,0
45.2,,,,,,,,,,,,,,,,,,,,,5000,max-deviation,5.299189295102934
45.3,,,,,,,,,,,,,,,,,,,,,5000,mean-cumulative-cost,48.12435544089846
45.4,,,,,,,,,,,,,,,,,,,,,5000,max-fatigue-level,0
45.5,,,,,,,,,,,,,,,,,,,,,5000,at-risk-count,36
45.6,,,,,,,,,,,,,,,,,,,,,5000,at-risk-fraction,0.24
45.7,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-cost,49.946825862769586
45.8,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-alignment-work,13162.553539349661
45.9,,,,,,,,,,,,,,,,,,,,,5000,at-risk-max-fatigue,0
45.10,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-fatigue,0
45.11,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-cost,47.548838465570704
45.12,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-alignment-work,7319.539471299799
45.13,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-fatigue,0
45.14,,,,,,,,,,,,,,,,,,,,,5000,cost-burden-ratio,1.050432092025449
45.15,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-ratio,1.7982761881345883
45.16,,,,,,,,,,,,,,,,,,,,,5000,fatigue-burden-ratio,0
45.17,,,,,,,,,,,,,,,,,,,,,5000,mean-initial-distance,86.06728542168403
45.18,,,,,,,,,,,,,,,,,,,,,5000,mean-alignment-work,8721.862847631766
45.19,,,,,,,,,,,,,,,,,,,,,5000,max-alignment-work,29617.849055097973
45.20,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-gini,0.41298903215347704
45.21,,,,,,,,,,,,,,,,,,,,,5000,initial-coupling-bias-variance,0.07528079212818449
45.22,,,,,,,,,,,,,,,,,,,,,5000,heading-variance,86.4388372066976
45.23,,,,,,,,,,,,,,,,,,,,,5000,cost-gini,0.04375273629250809
46,150.0,0.4,0.3,30.0,5.0,single,0.2,0.5,0.1,1,0.05,500,2000,0.5,0.01,60,true,false,false,all,5000,[step],5000
46.1,,,,,,,,,,,,,,,,,,,,,5000,recovery-time,0
46.2,,,,,,,,,,,,,,,,,,,,,5000,max-deviation,6.170507688240463
46.3,,,,,,,,,,,,,,,,,,,,,5000,mean-cumulative-cost,47.836282413984
46.4,,,,,,,,,,,,,,,,,,,,,5000,max-fatigue-level,0
46.5,,,,,,,,,,,,,,,,,,,,,5000,at-risk-count,45
46.6,,,,,,,,,,,,,,,,,,,,,5000,at-risk-fraction,0.3
46.7,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-cost,49.569826401449184
46.8,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-alignment-work,11070.292568023202
46.9,,,,,,,,,,,,,,,,,,,,,5000,at-risk-max-fatigue,0
46.10,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-fatigue,0
46.11,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-cost,47.09333499078461
46.12,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-alignment-work,6904.6335930531095
46.13,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-fatigue,0
46.14,,,,,,,,,,,,,,,,,,,,,5000,cost-burden-ratio,1.0525868769147306
46.15,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-ratio,1.6033135457269228
46.16,,,,,,,,,,,,,,,,,,,,,5000,fatigue-burden-ratio,0
46.17,,,,,,,,,,,,,,,,,,,,,5000,mean-initial-distance,85.95016092048367
46.18,,,,,,,,,,,,,,,,,,,,,5000,mean-alignment-work,8154.331285544137
46.19,,,,,,,,,,,,,,,,,,,,,5000,max-alignment-work,25265.385791067736
46.20,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-gini,0.4406308985925782
46.21,,,,,,,,,,,,,,,,,,,,,5000,initial-coupling-bias-variance,0.0818780537911225
46.22,,,,,,,,,,,,,,,,,,,,,5000,heading-variance,98.05593828978307
46.23,,,,,,,,,,,,,,,,,,,,,5000,cost-gini,0.047859914423363126
47,150.0,0.4,0.3,30.0,5.0,single,0.2,0.5,0.1,1,0.05,500,2000,0.5,0.01,60,true,false,false,all,5000,[step],5000
47.1,,,,,,,,,,,,,,,,,,,,,5000,recovery-time,0
47.2,,,,,,,,,,,,,,,,,,,,,5000,max-deviation,7.463857803840398
47.3,,,,,,,,,,,,,,,,,,,,,5000,mean-cumulative-cost,47.64192806244296
47.4,,,,,,,,,,,,,,,,,,,,,5000,max-fatigue-level,0
47.5,,,,,,,,,,,,,,,,,,,,,5000,at-risk-count,31
47.6,,,,,,,,,,,,,,,,,,,,,5000,at-risk-fraction,0.20666666666666667
47.7,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-cost,51.21140689456223
47.8,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-alignment-work,15302.168282463117
47.9,,,,,,,,,,,,,,,,,,,,,5000,at-risk-max-fatigue,0
47.10,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-fatigue,0
47.11,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-cost,46.71206382886568
47.12,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-alignment-work,6288.068254556352
47.13,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-fatigue,0
47.14,,,,,,,,,,,,,,,,,,,,,5000,cost-burden-ratio,1.09632079374999
47.15,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-ratio,2.433524520249143
47.16,,,,,,,,,,,,,,,,,,,,,5000,fatigue-burden-ratio,0
47.17,,,,,,,,,,,,,,,,,,,,,5000,mean-initial-distance,86.46454849096864
47.18,,,,,,,,,,,,,,,,,,,,,5000,mean-alignment-work,8150.982260323752
47.19,,,,,,,,,,,,,,,,,,,,,5000,max-alignment-work,27353.334831616263
47.20,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-gini,0.4759261916220756
47.21,,,,,,,,,,,,,,,,,,,,,5000,initial-coupling-bias-variance,0.0942384516745554
47.22,,,,,,,,,,,,,,,,,,,,,5000,heading-variance,83.73866839311212
47.23,,,,,,,,,,,,,,,,,,,,,5000,cost-gini,0.04815822358134736
48,150.0,0.4,0.3,30.0,5.0,single,0.2,0.5,0.1,1,0.05,500,2000,0.5,0.01,60,true,false,false,all,5000,[step],5000
48.1,,,,,,,,,,,,,,,,,,,,,5000,recovery-time,0
48.2,,,,,,,,,,,,,,,,,,,,,5000,max-deviation,5.743724582939251
48.3,,,,,,,,,,,,,,,,,,,,,5000,mean-cumulative-cost,47.43024317255361
48.4,,,,,,,,,,,,,,,,,,,,,5000,max-fatigue-level,0
48.5,,,,,,,,,,,,,,,,,,,,,5000,at-risk-count,39
48.6,,,,,,,,,,,,,,,,,,,,,5000,at-risk-fraction,0.26
48.7,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-cost,49.40421218013832
48.8,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-alignment-work,12876.118616878117
48.9,,,,,,,,,,,,,,,,,,,,,5000,at-risk-max-fatigue,0
48.10,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-fatigue,0
48.11,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-cost,46.736686494213025
48.12,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-alignment-work,6763.224844337686
48.13,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-fatigue,0
48.14,,,,,,,,,,,,,,,,,,,,,5000,cost-burden-ratio,1.0570756270078236
48.15,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-ratio,1.9038430502067767
48.16,,,,,,,,,,,,,,,,,,,,,5000,fatigue-burden-ratio,0
48.17,,,,,,,,,,,,,,,,,,,,,5000,mean-initial-distance,81.86548639313492
48.18,,,,,,,,,,,,,,,,,,,,,5000,mean-alignment-work,8352.577225198196
48.19,,,,,,,,,,,,,,,,,,,,,5000,max-alignment-work,32944.65275686123
48.20,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-gini,0.433138244683122
48.21,,,,,,,,,,,,,,,,,,,,,5000,initial-coupling-bias-variance,0.08390026924425281
48.22,,,,,,,,,,,,,,,,,,,,,5000,heading-variance,101.92705720724565
48.23,,,,,,,,,,,,,,,,,,,,,5000,cost-gini,0.04415376359775158
49,150.0,0.4,0.3,30.0,5.0,single,0.2,0.5,0.1,1,0.05,500,2000,0.5,0.01,60,true,false,false,all,5000,[step],5000
49.1,,,,,,,,,,,,,,,,,,,,,5000,recovery-time,0
49.2,,,,,,,,,,,,,,,,,,,,,5000,max-deviation,6.918772460339142
49.3,,,,,,,,,,,,,,,,,,,,,5000,mean-cumulative-cost,47.85269614878924
49.4,,,,,,,,,,,,,,,,,,,,,5000,max-fatigue-level,0
49.5,,,,,,,,,,,,,,,,,,,,,5000,at-risk-count,36
49.6,,,,,,,,,,,,,,,,,,,,,5000,at-risk-fraction,0.24
49.7,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-cost,50.63818330793691
49.8,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-alignment-work,14008.681745226835
49.9,,,,,,,,,,,,,,,,,,,,,5000,at-risk-max-fatigue,0
49.10,,,,,,,,,,,,,,,,,,,,,5000,at-risk-mean-fatigue,0
49.11,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-cost,46.973068624847855
49.12,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-alignment-work,6831.386525803326
49.13,,,,,,,,,,,,,,,,,,,,,5000,rest-mean-fatigue,0
49.14,,,,,,,,,,,,,,,,,,,,,5000,cost-burden-ratio,1.0780258729179615
49.15,,,,,,,,,,,,,,,,,,,,,5000,alignment-work-ratio,2.050635210335944
49.16,,,,,,,,,,,,,,,,,,,,,5000,fatigue-burden-ratio,0
49.17,,,,,,,,,,,,,,,,,,,,,5000,mean-initial-distance,81.84666666666669
